year,plant,species,site,habitat,treatment,survival,height,length,width,green_lvs,scape,new_lvs,biomass,canopy,lf_long,comments
1994,194,1,6,4,1,1,110,135,61,7,0,3,1553,NA,2.33,NA
1994,195,1,6,4,1,1,110,130,130,9,0,5,4484,NA,1.8,NA
1994,196,1,6,4,1,1,185,215,192,14,0,6,15881,NA,2.33,NA
1994,197,1,6,4,1,1,120,198,148,12,0,5,9438,NA,2.4,NA
1994,198,1,6,4,1,1,145,233,217,7,1,2,3486,NA,3.5,NA
1994,199,1,6,4,1,1,137,167,122,11,0,4,6832,NA,2.75,NA
1994,200,1,6,4,1,1,164,268,166,10,0,4,6676,NA,2.5,NA
1994,201,1,6,4,1,1,165,249,244,15,0,6,21681,NA,2.5,NA
1994,202,1,6,4,1,1,106,130,79,5.5,0,3,1052,NA,2.2,NA
1994,203,1,6,4,1,1,89,65,63,6,0,3,1112,NA,2,NA
1994,204,1,6,4,1,1,153,120,119,10,0,5,5401,NA,2,NA
1994,205,1,6,4,1,1,97,163,77,6,0,3,1264,NA,2,NA
1994,206,1,6,4,1,1,142,215,138,11,0,5,7390,NA,2.2,NA
1994,207,1,6,4,1,1,120,178,114,8,0,3,3145,NA,2.67,NA
1994,208,1,6,4,1,1,116,140,101,9,0,4,3818,NA,2.25,NA
1994,209,1,6,4,1,1,181,201,163,12.5,0,6,11025,NA,2.27,NA
1994,210,1,6,4,1,1,128,129,93,7,0,3,2032,NA,2.33,NA
1994,211,1,6,4,1,1,174,236,182,15,0,6,17988,NA,2.5,NA
1994,212,1,6,4,1,1,129,190,121,9,0,4,4284,NA,2.25,NA
1994,213,1,6,4,1,1,105,122,73,4,0,2,481,NA,2,NA
1994,214,1,6,4,1,1,156,232,195,13,0,5,13525,NA,2.6,NA
1994,215,1,6,4,1,1,89,179,141,11,0,4,7491,NA,2.75,NA
1994,216,1,6,4,1,1,126,196,154,9,0,4,4995,NA,2.25,NA
1994,217,1,6,4,1,1,132,218,206,12,0,5,11651,NA,2.4,NA
1994,218,1,6,4,1,1,128,168,134,9,0,4,4571,NA,2.25,NA
1994,219,1,6,4,1,1,89,125,82,6,0,3,1316,NA,2,NA
1994,220,1,6,4,1,1,118,129,112,6,0,3,1605,NA,2,NA
1994,221,2,6,4,2,1,96,72,60,3,0,2,814,NA,1.5,NA
1994,222,2,6,4,2,1,89,97,93,3,0,2,1167,NA,1.5,NA
1994,223,2,6,4,2,1,99,134,67,3,0,1,889,NA,3,NA
1994,224,2,6,4,2,1,129,184,160,4,0,1,2217,NA,4,NA
1994,225,2,6,4,2,1,115,104,78,4,0,1,1339,NA,4,NA
1994,226,2,6,4,2,1,114,154,138,3,0,1,1649,NA,3,NA
1994,227,2,6,4,2,1,131,110,76,3,0,2,985,NA,1.5,NA
1994,228,2,6,4,2,1,97,143,117,5,0,2,2089,NA,2.5,NA
1994,229,2,6,4,2,1,127,225,157,6,0,3,2850,NA,2,NA
1994,230,2,6,4,2,1,67,110,90,4,0,1,1468,NA,4,NA
1994,231,2,6,4,2,1,106,179,138,5,1,2,2314,NA,2.5,NA
1994,232,2,6,4,2,1,118,141,109,5,0,2,2004,NA,2.5,NA
1994,233,2,6,4,2,1,92,160,85,3,0,1,1082,NA,3,NA
1994,234,2,6,4,2,1,124,133,121,5,0,1,2132,NA,5,NA
1994,235,2,6,4,2,1,89,106,90,3,0,1,1135,NA,3,NA
1994,236,2,6,4,2,1,110,101,69,3,0,2,910,NA,1.5,NA
1994,237,2,6,4,2,1,73,71,64,3.5,0,2,1023,NA,2.33,NA
1994,238,2,6,4,2,1,88,149,123,4,0,1,1821,NA,4,NA
1994,239,2,6,4,2,1,65,107,70,4.5,0,2,1420,NA,3,NA
1994,240,2,6,4,2,1,86,112,95,3,0,1,1189,NA,3,NA
1994,241,2,6,4,2,1,77,130,97,3,0,2,1210,NA,1.5,NA
1994,242,2,6,4,2,1,95,157,148,4.5,0,3,2255,NA,1.8,NA
1994,243,2,6,4,2,1,90,132,81,5.5,0,3,1870,NA,2.2,NA
1994,244,2,6,4,2,1,92,162,107,5,0,2,1982,NA,2.5,NA
1994,245,2,6,4,2,1,95,133,102,4,0,2,1596,NA,2,NA
1994,246,2,6,4,2,1,99,138,101,5.5,1,3,2084,NA,2.2,NA
1994,247,2,6,4,2,1,118,145,141,4.5,0,2,2180,NA,3,NA
1994,248,2,6,4,2,1,98,124,82,3.5,0,2,1216,NA,2.33,NA
1994,249,2,6,4,2,1,70,107,102,3.5,0,2,1430,NA,2.33,NA
1994,250,2,6,4,2,1,99,171,95,4,0,2,1521,NA,2,NA
1994,251,2,6,4,2,1,108,152,87,3,0,1,1103,NA,3,NA
1994,252,2,6,4,2,1,78,135,113,4,0,2,1714,NA,2,NA
1994,253,2,6,4,2,1,90,135,64,2.5,0,1,690,NA,5,NA
1994,254,2,6,4,2,1,69,103,100,3.5,0,2,1408,NA,2.33,NA
1994,255,2,6,4,2,1,61,89,85,4,0,2,1414,NA,2,NA
1994,256,2,6,4,2,1,73,115,51,3,0,1,717,NA,3,NA
1994,257,2,6,4,2,1,81,128,109,4,0,2,1671,NA,2,NA
1994,258,2,6,4,2,1,115,213,98,4,0,1,1553,NA,4,NA
1994,259,2,6,4,2,1,73,102,50,2.5,0,2,540,NA,1.67,NA
1994,260,2,6,4,2,1,100,142,91,4,0,1,1478,NA,4,NA
1994,261,2,6,4,2,1,69,75,44,2.5,0,2,476,NA,1.67,NA
1994,262,2,6,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,263,2,6,4,2,1,131,153,150,5,0,2,2443,NA,2.5,NA
1994,264,2,6,4,2,1,51,98,67,2,0,1,556,NA,2,NA
1994,265,2,6,4,2,1,70,114,52,3,0,1,728,NA,3,NA
1994,266,2,6,4,2,1,79,113,99,3.5,0,2,1398,NA,2.33,NA
1994,267,2,6,4,2,1,90,136,122,4,0,2,1810,NA,2,NA
1994,268,2,6,4,2,1,136,183,99,4,0,1,1564,NA,4,NA
1994,269,2,6,4,2,1,84,127,92,4,0,1,1489,NA,4,NA
1994,270,2,6,4,2,1,74,104,65,3,0,1,867,NA,3,NA
1994,271,2,6,4,1,1,107,224,86,4,0,2,1425,NA,2,NA
1994,272,2,6,4,1,1,85,136,62,4,0,2,1168,NA,2,NA
1994,273,2,6,4,1,1,122,215,119,3.5,0,2,1612,NA,2.33,NA
1994,274,2,6,4,1,1,75,156,143,4,0,2,2035,NA,2,NA
1994,275,2,6,4,1,1,108,210,169,5.5,0,3,2812,NA,2.2,NA
1994,276,2,6,4,1,1,108,172,166,5,0,2,2614,NA,2.5,NA
1994,277,2,6,4,1,1,115,179,178,5,0,2,2743,NA,2.5,NA
1994,278,2,6,4,1,1,107,216,148,5,0,1,2421,NA,5,NA
1994,279,2,6,4,1,1,101,175,147,4,1,2,2078,NA,2,NA
1994,280,2,6,4,1,1,122,212,157,5,3,2,2518,NA,2.5,NA
1994,281,2,6,4,1,1,85,147,92,3,0,1,1157,NA,3,NA
1994,282,2,6,4,1,1,91,120,89,3,0,2,1124,NA,1.5,NA
1994,283,2,6,4,1,1,160,218,143,5,1,2,2368,NA,2.5,NA
1994,284,2,6,4,1,1,122,264,184,6.5,0,3,3306,NA,2.6,NA
1994,285,2,6,4,1,1,94,125,124,3,0,1,1499,NA,3,NA
1994,286,2,6,4,1,1,86,138,93,4,0,1,1500,NA,4,NA
1994,287,2,6,4,1,1,113,124,109,3,0,1,1339,NA,3,NA
1994,288,2,6,4,1,1,95,170,107,3.5,0,2,1483,NA,2.33,NA
1994,289,2,6,4,1,1,80,133,94,3,0,2,1178,NA,1.5,NA
1994,290,2,6,4,1,1,89,193,99,4.5,0,2,1730,NA,3,NA
1994,291,2,6,4,1,1,96,161,130,4.5,0,2,2062,NA,3,NA
1994,292,2,6,4,1,1,91,147,98,4,0,1,1553,NA,4,NA
1994,293,2,6,4,1,1,137,190,163,4,0,2,2249,NA,2,NA
1994,294,2,6,4,1,1,81,174,123,4,0,2,1821,NA,2,NA
1994,295,2,6,4,1,1,70,107,88,3,0,1,1114,NA,3,NA
1994,296,2,6,4,1,1,113,219,159,5,0,2,2539,NA,2.5,NA
1994,297,2,6,4,1,1,91,112,90,3.5,0,2,1301,NA,2.33,NA
1994,298,2,6,4,1,1,165,283,276,7,0,2,4457,NA,3.5,NA
1994,299,2,6,4,1,1,102,185,110,5,0,1,2014,NA,5,NA
1994,300,2,6,4,1,1,60,48,37,2,0,1,235,NA,2,NA
1994,301,2,6,4,1,1,140,208,149,6,0,3,2764,NA,2,NA
1994,302,2,6,4,1,1,106,198,74,5.5,0,3,1795,NA,2.2,NA
1994,303,2,6,4,1,1,113,162,136,4.5,0,3,2127,NA,1.8,NA
1994,304,2,6,4,1,1,89,184,101,5,0,1,1918,NA,5,NA
1994,305,2,6,4,1,1,93,206,135,4,0,1,1950,NA,4,NA
1994,306,2,6,4,1,1,90,157,152,4,0,2,2132,NA,2,NA
1994,307,2,6,4,1,1,80,187,146,4,0,1,2067,NA,4,NA
1994,308,2,6,4,1,1,87,189,124,4,0,2,1832,NA,2,NA
1994,309,2,6,4,1,1,104,171,158,4,0,1,2196,NA,4,NA
1994,310,2,6,4,1,1,108,160,50,3,0,1,707,NA,3,NA
1994,311,2,6,4,1,1,53,83,75,4,0,2,1307,NA,2,NA
1994,312,2,6,4,1,1,123,185,92,5,0,2,1822,NA,2.5,NA
1994,313,2,6,4,1,1,87,203,149,5,0,3,2432,NA,1.67,NA
1994,314,2,6,4,1,1,64,104,15,3.5,0,2,498,NA,2.33,NA
1994,315,2,6,4,1,1,85,129,73,4,0,2,1286,NA,2,NA
1994,316,2,6,4,1,1,53,119,53,3.5,0,2,905,NA,2.33,NA
1994,317,2,6,4,1,1,96,182,75,4.5,0,2,1473,NA,3,NA
1994,318,2,6,4,1,1,98,155,84,5,0,2,1736,NA,2.5,NA
1994,319,2,6,4,1,1,81,95,72,2,0,1,610,NA,2,NA
1994,320,2,6,4,1,1,91,158,60,3,0,1,814,NA,3,NA
1994,401,1,6,3,2,1,92,157,123,11,0,3,6867,NA,3.67,NA
1994,402,1,6,3,2,1,132,210,165,16,3,6,19603,NA,2.67,NA
1994,403,1,6,3,2,1,103,153,117,15,0,4,13575,NA,3.75,NA
1994,404,1,6,3,2,1,105,160,151,13,0,5,11492,NA,2.6,NA
1994,405,1,6,3,2,1,58,104,64,4,0,1,442,NA,4,NA
1994,406,1,6,3,2,1,42,61,59,6,0,3,1067,NA,2,NA
1994,407,1,6,3,2,1,79,135,107,7,0,3,2222,NA,2.33,NA
1994,408,1,6,3,2,1,117,183,182,13,3,5,12943,NA,2.6,NA
1994,409,1,6,3,2,1,100,157,151,13,2,4,11492,NA,3.25,NA
1994,410,1,6,3,2,1,84,130,100,8,0,3,2893,NA,2.67,NA
1994,411,1,6,3,2,1,116,158,132,10,0,4,5769,NA,2.5,NA
1994,412,1,6,3,2,1,129,167,141,11,0,4,7491,NA,2.75,NA
1994,413,1,6,3,2,1,158,144,136,12,0,6,8943,NA,2,NA
1994,414,1,6,3,2,1,116,152,115,10,0,4,5284,NA,2.5,NA
1994,415,1,6,3,2,1,75,116,76,10,0,4,4059,NA,2.5,NA
1994,416,1,6,3,2,1,106,127,78,7,0,3,1817,NA,2.33,NA
1994,417,1,6,3,2,1,70,86,78,6,0,3,1274,NA,2,NA
1994,418,1,6,3,2,1,41,47,35,3,0,2,155,NA,1.5,NA
1994,419,1,6,3,2,1,117,170,161,13,0,4,11971,NA,3.25,NA
1994,420,1,6,3,2,1,88,148,101,9.5,0,4,4323,NA,2.71,NA
1994,421,1,6,3,2,1,72,95,79,6,0,2,1285,NA,3,NA
1994,422,1,6,3,2,1,108,162,120,9.5,0,4,4825,NA,2.71,NA
1994,423,1,6,3,2,1,96,163,130,12,0,5,8690,NA,2.4,NA
1994,424,1,6,3,2,1,118,201,163,13,4,6,12065,NA,2.17,NA
1994,425,1,6,3,2,1,137,160,139,13,1,6,10901,NA,2.17,NA
1994,426,1,6,3,2,1,125,182,164,13,3,5,12113,NA,2.6,NA
1994,427,1,6,3,2,1,97,103,86,8,0,3,2628,NA,2.67,NA
1994,428,1,6,3,2,1,137,190,170,13,3,5,12393,NA,2.6,NA
1994,429,1,6,3,2,1,110,167,148,13,3,5,11346,NA,2.6,NA
1994,430,1,6,3,2,1,119,194,184,15,2,7,18114,NA,2.14,NA
1994,431,1,6,3,2,1,71,110,74,6,0,2,1232,NA,3,NA
1994,432,1,6,3,2,1,123,166,163,13.5,0,5,13160,NA,3,NA
1994,433,1,6,3,2,1,75,77,63,4,0,2,438,NA,2,NA
1994,434,1,6,3,2,1,125,164,132,10,0,4,5769,NA,2.5,NA
1994,435,1,6,3,2,1,54,64,51,5,0,2,639,NA,2.5,NA
1994,436,1,6,3,2,1,75,105,90,7,0,3,1990,NA,2.33,NA
1994,437,1,6,3,2,1,49,77,66,4.5,0,1,591,NA,9,NA
1994,438,1,6,3,2,1,79,90,81,6,0,3,1305,NA,2,NA
1994,439,1,6,3,2,1,91,104,93,9,0,4,3622,NA,2.25,NA
1994,440,1,6,3,2,1,136,164,159,11,0,5,8087,NA,2.2,NA
1994,441,1,6,3,2,1,122,120,109,8,0,4,3057,NA,2,NA
1994,442,1,6,3,2,1,141,134,127,10,1,4,5629,NA,2.5,NA
1994,443,1,6,3,2,1,101,145,133,10,0,4,5797,NA,2.5,NA
1994,444,1,6,3,2,1,48,57,37,5,0,3,521,NA,1.67,NA
1994,445,1,6,3,2,1,116,132,117,9.5,0,5,4748,NA,2.11,NA
1994,446,1,6,3,2,1,108,125,101,9,0,4,3818,NA,2.25,NA
1994,447,1,6,3,2,1,28,48,43,3,0,3,177,NA,1,NA
1994,448,1,6,3,2,1,93,108,94,5,0,3,944,NA,1.67,NA
1994,449,1,6,3,2,1,98,88,57,7,0,3,1488,NA,2.33,NA
1994,450,1,6,3,2,1,51,47,47,3,0,2,187,NA,1.5,NA
1994,451,1,6,3,1,1,112,164,131,10,0,4,5741,NA,2.5,NA
1994,452,1,6,3,1,1,131,195,137,8.5,1,5,4065,NA,1.89,NA
1994,453,1,6,3,1,1,118,169,160,8,1,4,3903,NA,2,NA
1994,454,1,6,3,1,1,168,273,252,10,0,4,8710,NA,2.5,NA
1994,455,1,6,3,1,1,93,110,101,5,0,3,988,NA,1.67,NA
1994,456,1,6,3,1,1,132,142,115,7,0,3,2326,NA,2.33,NA
1994,457,1,6,3,1,1,118,165,163,7,0,3,2905,NA,2.33,NA
1994,458,1,6,3,1,1,112,155,150,11,0,4,7793,NA,2.75,NA
1994,459,1,6,3,1,1,103,198,158,12.5,1,6,10808,NA,2.27,NA
1994,460,1,6,3,1,1,72,89,68,5,0,2,768,NA,2.5,NA
1994,461,1,6,3,1,1,93,135,130,9.5,0,4,5078,NA,2.71,NA
1994,462,1,6,3,1,1,73,113,83,6,0,3,1326,NA,2,NA
1994,463,1,6,3,1,1,114,159,145,12,1,4,9316,NA,3,NA
1994,464,1,6,3,1,1,63,119,112,6,0,2,1605,NA,3,NA
1994,465,1,6,3,1,1,75,133,96,5.5,0,1,1191,NA,11,NA
1994,466,1,6,3,1,1,94,115,113,8,0,3,3128,NA,2.67,NA
1994,467,1,6,3,1,1,107,172,149,9,0,3,4891,NA,3,NA
1994,468,1,6,3,1,1,44,78,62,5,0,2,724,NA,2.5,NA
1994,469,1,6,3,1,1,91,109,108,7,0,3,2235,NA,2.33,NA
1994,470,1,6,3,1,1,97,175,118,7,0,3,2365,NA,2.33,NA
1994,471,1,6,3,1,1,126,209,203,10,0,4,7589,NA,2.5,NA
1994,472,1,6,3,1,1,47,51,49,4,0,2,373,NA,2,NA
1994,473,1,6,3,1,1,111,166,149,8.5,0,4,4288,NA,2.43,NA
1994,474,1,6,3,1,1,97,113,104,5,0,2,1006,NA,2.5,NA
1994,475,1,6,3,1,1,69,95,48,4,0,2,368,NA,2,NA
1994,476,1,6,3,1,1,38,62,45,2,0,1,72,NA,2,NA
1994,477,1,6,3,1,1,85,87,73,4.5,0,3,630,NA,1.8,NA
1994,478,1,6,3,1,1,76,99,82,5.5,0,3,1077,NA,2.2,NA
1994,479,1,6,3,1,1,73,77,53,3,0,1,202,NA,3,NA
1994,480,1,6,3,1,1,42,72,51,5,0,2,639,NA,2.5,NA
1994,481,1,6,3,1,1,84,142,131,8,0,3,3437,NA,2.67,NA
1994,482,1,6,3,1,1,43,110,72,4,0,1,477,NA,4,NA
1994,483,1,6,3,1,1,94,113,97,6,0,3,1464,NA,2,NA
1994,484,1,6,3,1,1,56,104,86,5,0,2,892,NA,2.5,NA
1994,485,1,6,3,1,1,101,151,133,7.5,0,3,2991,NA,3,NA
1994,486,1,6,3,1,1,138,216,178,10,0,4,6980,NA,2.5,NA
1994,487,1,6,3,1,1,93,135,97,6,0,3,1464,NA,2,NA
1994,488,1,6,3,1,1,98,118,97,7,0,3,2087,NA,2.33,NA
1994,489,1,6,3,1,1,165,157,155,10,0,4,6391,NA,2.5,NA
1994,490,1,6,3,1,1,88,149,112,11,1,3,6469,NA,3.67,NA
1994,491,1,6,3,1,1,141,217,166,13,1,5,12206,NA,2.6,NA
1994,492,1,6,3,1,1,85,129,75,7,0,2,1772,NA,3.5,NA
1994,493,1,6,3,1,1,123,219,163,11,0,4,8216,NA,2.75,NA
1994,494,1,6,3,1,1,103,190,163,11,0,4,8216,NA,2.75,NA
1994,495,1,6,3,1,1,111,195,161,11.5,0,5,9030,NA,2.56,NA
1994,496,1,6,3,1,1,67,123,73,6,0,2,1222,NA,3,NA
1994,497,1,6,3,1,1,99,191,164,11,0,4,8248,NA,2.75,NA
1994,498,1,6,3,1,1,72,116,114,6.5,0,3,1951,NA,2.6,NA
1994,499,1,6,3,1,1,145,242,167,12,0,5,10193,NA,2.4,NA
1994,500,1,6,3,1,1,129,212,169,11,0,4,8408,NA,2.75,NA
1994,501,1,6,4,5,1,81,100,79,6,0,2,1285,NA,NA,NA
1994,501,2,6,3,2,1,62,90,43,5,0,3,1297,NA,1.67,NA
1994,502,1,6,4,3,1,133,186,136,10.5,0,3.5,6578,NA,NA,NA
1994,502,2,6,3,2,1,79,146,130,4.5,0,3,2062,NA,1.8,NA
1994,503,1,6,4,3,1,69,109,35,5,0,2,503,NA,NA,NA
1994,503,2,6,3,2,1,57,97,48,3.5,0,3,852,NA,1.4,NA
1994,504,1,6,4,5,1,74,130,67,5,0,2,761,NA,NA,NA
1994,504,2,6,3,2,1,123,143,134,4,0,2,1939,NA,2,NA
1994,505,1,6,4,5,1,103,195,158,7.5,0,3.5,3338,NA,NA,NA
1994,505,2,6,3,2,1,75,147,67,5,0,1,1554,NA,5,NA
1994,506,1,6,4,4,1,40,40,36,3.5,0,1.5,225,NA,NA,NA
1994,506,2,6,3,2,1,50,57,47,2,0,1,342,NA,2,NA
1994,507,1,6,4,4,1,77,146,115,5,0,3,1073,NA,NA,NA
1994,507,2,6,3,2,1,113,180,114,5,0,2,2057,NA,2.5,NA
1994,508,1,6,4,4,1,119,133,133,10,0,4,5797,NA,NA,NA
1994,508,2,6,3,2,1,69,66,64,3,0,2,857,NA,1.5,NA
1994,509,1,6,4,5,1,141,153,145,8,0,4,3666,NA,NA,NA
1994,509,2,6,3,2,1,77,142,99,7,0,3,2561,NA,2.33,NA
1994,510,1,6,4,3,1,90,106,98,7,0,3,2101,NA,NA,NA
1994,510,2,6,3,2,1,52,59,56,2.5,0,2,605,NA,1.67,NA
1994,511,1,6,4,3,1,117,211,134,8,0,3,3486,NA,NA,NA
1994,511,2,6,3,2,1,59,52,46,3.5,0,3,830,NA,1.4,NA
1994,512,1,6,4,4,1,87,139,109,9,0,3,4008,NA,NA,NA
1994,512,2,6,3,2,1,72,147,73,5,0,2,1618,NA,2.5,NA
1994,513,1,6,4,3,1,72,60,55,3,0,2,207,NA,NA,NA
1994,513,2,6,3,2,1,89,123,73,4,0,2,1286,NA,2,NA
1994,514,1,6,4,5,1,81,137,91,5.5,0,2.5,1151,NA,NA,NA
1994,514,2,6,3,2,1,73,115,73,3,1,1,953,NA,3,NA
1994,515,1,6,4,4,1,142,177,153,12,0,5,9640,NA,NA,NA
1994,515,2,6,3,2,1,74,158,93,4,0,2,1500,NA,2,NA
1994,516,1,6,4,3,1,69,115,96,4.5,0,1.5,751,NA,NA,NA
1994,516,2,6,3,2,1,68,71,48,3,0,1,685,NA,3,NA
1994,517,1,6,4,5,1,109,176,169,8,0,4,4042,NA,NA,NA
1994,517,2,6,3,2,1,71,56,45,3.5,0,2,819,NA,2.33,NA
1994,518,1,6,4,5,1,61,90,67,5,0,2,761,NA,NA,NA
1994,518,2,6,3,2,1,68,97,65,4,0,2,1200,NA,2,NA
1994,519,1,6,4,3,1,76,74,63,3,0,2,226,NA,NA,NA
1994,519,2,6,3,2,1,92,125,123,5,0,2,2154,NA,2.5,NA
1994,520,1,6,4,5,1,106,146,108,7,0,3,2235,NA,NA,NA
1994,520,2,6,3,2,1,87,142,133,4,0,1,1928,NA,4,NA
1994,521,1,6,4,3,1,77,79,59,4.5,0,2.5,550,NA,NA,NA
1994,521,2,6,3,2,1,70,79,73,4,0,1,1286,NA,4,NA
1994,522,1,6,4,3,1,40,75,40,3,0,2,169,NA,NA,NA
1994,522,2,6,3,2,1,67,143,97,4,0,1,1543,NA,4,NA
1994,523,1,6,4,5,1,41,37,33,4.5,0,1.5,380,NA,NA,NA
1994,523,2,6,3,2,1,59,180,119,6.5,0,3,2609,NA,2.6,NA
1994,524,1,6,4,3,1,66,86,75,6,0,3,1243,NA,NA,NA
1994,524,2,6,3,2,1,89,139,115,6,2,2,2400,NA,3,NA
1994,525,1,6,4,5,1,84,92,68,4,0,1,460,NA,NA,NA
1994,525,2,6,3,2,1,122,182,113,5.5,1,3,2213,NA,2.2,NA
1994,526,1,6,4,3,1,51,100,50,3.5,0,1.5,278,NA,NA,NA
1994,526,2,6,3,2,1,72,94,79,5,0,2,1682,NA,2.5,NA
1994,527,1,6,4,3,1,122,145,103,9,0,4,3866,NA,NA,NA
1994,527,2,6,3,2,1,105,139,103,6,3,2,2272,NA,3,NA
1994,528,1,6,4,4,1,135,144,136,8,0,2,3520,NA,NA,NA
1994,528,2,6,3,2,1,33,57,49,3,0,1,696,NA,3,NA
1994,529,1,6,4,4,1,108,167,128,11,0,3,7044,NA,NA,NA
1994,529,2,6,3,2,1,83,101,80,6,0,3,2026,NA,2,NA
1994,530,1,6,4,5,1,89,94,89,5.5,0,1.5,1135,NA,NA,NA
1994,530,2,6,3,2,1,60,129,78,6,0,2,2004,NA,3,NA
1994,531,1,6,4,5,1,67,55,42,3,0,2,174,NA,NA,NA
1994,531,2,6,3,2,1,87,178,119,5.5,0,3,2277,NA,2.2,NA
1994,532,1,6,4,5,1,99,98,46,5,0,2,599,NA,NA,NA
1994,532,2,6,3,2,1,77,176,106,5.5,0,2,2138,NA,3.67,NA
1994,533,1,6,4,4,1,116,171,109,10,0,4,5107,NA,NA,NA
1994,533,2,6,3,2,1,37,40,35,2,0,1,214,NA,2,NA
1994,534,1,6,4,5,1,116,168,153,8,0,3,3794,NA,NA,NA
1994,534,2,6,3,2,1,45,113,108,6,0,2,2325,NA,3,NA
1994,535,1,6,4,3,1,163,163,117,8,0,3,3198,NA,NA,NA
1994,535,2,6,3,2,1,82,92,83,5,0,2,1725,NA,2.5,NA
1994,536,1,6,4,3,1,150,177,166,8,0,2,3996,NA,NA,NA
1994,536,2,6,3,2,1,38,41,34,2,0,1,203,NA,2,NA
1994,537,1,6,4,5,1,102,192,117,8,0,2,3198,NA,NA,NA
1994,537,2,6,3,2,1,95,127,78,3,1,1,1007,NA,3,NA
1994,538,1,6,4,4,1,130,161,110,8,0,3,3075,NA,NA,NA
1994,538,2,6,3,2,1,29,79,45,2.5,0,2,487,NA,1.67,NA
1994,539,1,6,4,3,1,128,136,102,6,0,3,1512,NA,NA,NA
1994,539,2,6,3,2,1,105,204,138,5.5,3,2,2480,NA,3.67,NA
1994,540,1,6,4,5,1,87,78,42,2.5,0,1.5,115,NA,NA,NA
1994,540,2,6,3,2,1,62,62,57,3,0,2,782,NA,1.5,NA
1994,541,1,6,4,4,1,87,123,64,5,0,2,739,NA,NA,NA
1994,541,2,6,3,2,1,69,129,112,4,0,2,1703,NA,2,NA
1994,542,1,6,4,4,1,79,86,76,3.5,0,1.5,363,NA,NA,NA
1994,542,2,6,3,2,1,30,27,19,4,0,2,707,NA,2,NA
1994,543,1,6,4,4,1,118,134,122,8,0,3,3284,NA,NA,NA
1994,543,2,6,3,2,1,99,114,86,4,0,2,1425,NA,2,NA
1994,544,1,6,4,3,1,83,150,106,7,0,3,2209,NA,NA,NA
1994,544,2,6,3,2,1,64,102,62,4,0,2,1168,NA,2,NA
1994,545,1,6,4,5,1,35,53,14,1,0,1,7,NA,NA,NA
1994,545,2,6,3,2,1,73,206,99,4.5,0,2,1730,NA,3,NA
1994,546,1,6,4,5,1,118,113,100,5,0,2,982,NA,NA,NA
1994,546,2,6,3,2,1,73,120,77,4.5,0,3,1495,NA,1.8,NA
1994,547,1,6,4,4,1,114,130,114,6,0,4,1623,NA,NA,NA
1994,547,2,6,3,2,1,94,199,122,6,0,3,2475,NA,2,NA
1994,548,1,6,4,5,1,52,51,50,2,0,1,77,NA,NA,NA
1994,548,2,6,3,2,1,85,90,76,2,0,1,653,NA,2,NA
1994,549,1,6,4,4,1,74,110,87,4.5,0,1.5,705,NA,NA,NA
1994,549,2,6,3,2,1,82,99,86,4.5,0,1,1591,NA,9,NA
1994,550,1,6,4,3,1,106,115,106,7,0,3,2209,NA,NA,NA
1994,550,2,6,3,2,1,78,96,104,4.5,0,3,1784,NA,1.8,NA
1994,551,1,6,4,4,1,120,140,93,8,0,2,2763,NA,NA,NA
1994,551,2,6,3,1,1,83,170,110,4,0,2,1682,NA,2,NA
1994,552,1,6,4,4,1,104,155,155,8,0,2,3825,NA,NA,NA
1994,552,2,6,3,1,1,61,104,75,3,0,2,974,NA,1.5,NA
1994,553,1,6,4,5,1,113,129,114,7,0,3,2314,NA,NA,NA
1994,553,2,6,3,1,1,60,74,74,3,0,1,964,NA,3,NA
1994,554,1,6,4,3,1,105,132,101,5.5,0,2.5,1230,NA,NA,NA
1994,554,2,6,3,1,1,119,156,123,4,0,1,1821,NA,4,NA
1994,555,1,6,4,5,1,142,205,113,8,0,2,3128,NA,NA,NA
1994,555,2,6,3,1,1,76,86,77,3,0,2,996,NA,1.5,NA
1994,556,1,6,4,3,1,99,192,108,6,0,3,1568,NA,NA,NA
1994,556,2,6,3,1,1,124,120,115,4,0,1,1735,NA,4,NA
1994,557,1,6,4,3,1,98,123,88,5,0,2,905,NA,NA,NA
1994,557,2,6,3,1,1,109,219,138,5,0,2,2314,NA,2.5,NA
1994,558,1,6,4,4,1,84,162,133,10,0,2,5797,NA,NA,NA
1994,558,2,6,3,1,1,75,104,73,3,0,1,953,NA,3,NA
1994,559,1,6,4,3,1,88,110,82,6,0,2,1316,NA,NA,NA
1994,559,2,6,3,1,1,110,174,130,4.5,0,3,2062,NA,1.8,NA
1994,560,1,6,4,5,1,121,157,102,7,0,2,2155,NA,NA,NA
1994,560,2,6,3,1,1,117,229,126,4.5,0,3,2019,NA,1.8,NA
1994,561,1,6,4,3,1,82,155,65,6,0,1,1135,NA,NA,NA
1994,561,2,6,3,1,1,99,151,144,6,0,2,2711,NA,3,NA
1994,562,1,6,4,3,1,101,125,93,5.5,0,1.5,1167,NA,NA,NA
1994,562,2,6,3,1,1,91,145,118,5,1,2,2100,NA,2.5,NA
1994,563,1,6,4,3,1,100,240,184,9,0,4,5594,NA,NA,NA
1994,563,2,6,3,1,1,85,160,96,5,0,1,1864,NA,5,NA
1994,564,1,6,4,5,1,102,175,136,6,0,2,1816,NA,NA,NA
